V1,V2,V4,filter_$,VAR00002,hour
D53537,1000219,11/7/2014,1,1,11
E65170,1000002,11/7/2014,1,1,11
B28395,1000011,11/7/2014,1,1,11
C78296,1000005,11/7/2014,1,1,11
B39787,1000002,11/7/2014,1,1,11
E77057,1000001,11/7/2014,1,1,11
D28064,1000219,11/7/2014,1,1,11
A37748,1000001,11/7/2014,1,1,11
A66337,1000011,11/7/2014,1,1,11
E59002,1000005,11/7/2014,1,1,11
E74848,1000002,11/7/2014,1,1,11
A29913,1000003,11/7/2014,1,1,11
B56420,1000010,11/7/2014,1,1,11
E68678,1000015,11/7/2014,1,1,11
A44194,1000010,11/7/2014,1,1,11
C79116,1000001,11/7/2014,1,1,11
E54376,1000219,11/7/2014,1,1,11
E71654,1000005,11/7/2014,1,1,11
A74982,1000003,11/7/2014,1,1,11
A78798,1000011,11/7/2014,1,1,11
D36713,1000002,11/7/2014,1,1,11
D75707,1000010,11/7/2014,1,1,11
B60721,1000002,11/7/2014,1,1,11
B70898,1000011,11/7/2014,1,1,11
D73809,1000001,11/7/2014,1,1,11
A28466,1000011,11/7/2014,1,1,11
A34796,1000011,11/7/2014,1,1,11
A78795,1000002,11/7/2014,1,1,11
B67440,1000011,11/7/2014,1,1,11
C49838,1000219,11/7/2014,1,1,11
E73318,1000015,11/7/2014,1,1,11
E75773,1000002,11/7/2014,1,1,11
E77425,1000001,11/7/2014,1,1,11
B78436,1000005,11/7/2014,1,1,11
C53707,1000001,11/7/2014,1,1,11
D74986,1000011,11/7/2014,1,1,11
E65116,1000005,11/7/2014,1,1,11
A32968,1000005,11/7/2014,1,1,11
A71188,1000005,11/7/2014,1,1,11
A29913,1000003,11/7/2014,1,1,11
D79295,1000001,11/7/2014,1,1,11
C72969,1000005,11/7/2014,1,1,11
E47621,1000015,11/7/2014,1,1,11
E65973,1000001,11/7/2014,1,1,11
B62324,1000005,11/7/2014,1,1,11
A46699,1000001,11/7/2014,1,1,11
C76961,1000010,11/7/2014,1,1,11
E71428,1000015,11/7/2014,1,1,11
A59558,1000011,11/7/2014,1,1,11
B65301,1000002,11/7/2014,1,1,11
A68333,1000002,11/7/2014,1,1,11
B23869,1000002,11/7/2014,1,1,11
B69837,1000015,11/7/2014,1,1,11
E33014,1000003,11/7/2014,1,1,11
E73496,1000015,11/7/2014,1,1,11
B72896,1000001,11/7/2014,1,1,11
A56695,1000219,11/7/2014,1,1,11
D37314,1000003,11/7/2014,1,1,11
E79353,1000002,11/7/2014,1,1,11
D53537,1000219,11/7/2014,1,1,11
A35593,1000011,11/7/2014,1,1,11
A67273,1000002,11/7/2014,1,1,11
B27743,1000011,11/7/2014,1,1,11
B68878,1000010,11/7/2014,1,1,11
A17769,1000219,11/7/2014,1,1,11
C52825,1000002,11/7/2014,1,1,11
E75350,1000010,11/7/2014,1,1,11
A13583,1000001,11/7/2014,1,1,11
E37525,1000219,11/7/2014,1,1,11
E57781,1000001,11/7/2014,1,1,11
E46728,1000005,11/7/2014,1,1,11
D29580,1000015,11/7/2014,1,1,11
E67519,1000015,11/7/2014,1,1,11
B66633,1000001,11/7/2014,1,1,11
D75472,1000011,11/7/2014,1,1,11
E63465,1000001,11/7/2014,1,1,11
B71837,1000011,11/7/2014,1,1,11
D69581,1000003,11/7/2014,1,1,11
C73572,1000219,11/7/2014,1,1,11
A55858,1000219,11/7/2014,1,1,11
C56382,1000001,11/7/2014,1,1,11
E71326,1000002,11/7/2014,1,1,11
E73496,1000015,11/7/2014,1,1,11
A65105,1000003,11/7/2014,1,1,11
E33182,1000002,11/7/2014,1,1,11
D42039,1000001,11/7/2014,1,1,11
D53593,1000002,11/7/2014,1,1,11
C75746,1000001,11/7/2014,1,1,11
D73279,1000010,11/7/2014,1,1,11
E33182,1000002,11/7/2014,1,1,11
B73761,1000003,11/7/2014,1,1,11
D63106,1000005,11/7/2014,1,1,11
D75220,1000005,11/7/2014,1,1,11
D45123,1000001,11/7/2014,1,1,11
D79534,1000011,11/7/2014,1,1,11
D68299,1000010,11/7/2014,1,1,11
B68415,1000005,11/7/2014,1,1,11
A58699,1000015,11/7/2014,1,1,11
C56508,1000001,11/7/2014,1,1,11
B60249,1000003,11/7/2014,1,1,11
E63347,1000219,11/7/2014,1,1,11
B46013,1000002,11/7/2014,1,1,11
C48683,1000010,11/7/2014,1,1,11
A49485,1000001,11/7/2014,1,1,11
E37525,1000219,11/7/2014,1,1,11
E61197,1000002,11/7/2014,1,1,11
B50757,1000003,11/7/2014,1,1,11
C67436,1000002,11/7/2014,1,1,11
E61421,1000015,11/7/2014,1,1,11
A63889,1000005,11/7/2014,1,1,11
C75485,1000003,11/7/2014,1,1,11
D58802,1000003,11/7/2014,1,1,11
C54355,1000010,11/7/2014,1,1,11
A54050,1000015,11/7/2014,1,1,11
D57595,1000011,11/7/2014,1,1,11
D76312,1000011,11/7/2014,1,1,11
E61145,1000001,11/7/2014,1,1,11
E79406,1000001,11/7/2014,1,1,11
E79439,1000002,11/7/2014,1,1,11
B59186,1000015,11/7/2014,1,1,11
D67417,1000015,11/7/2014,1,1,11
D71752,1000015,11/7/2014,1,1,11
C30359,1000005,11/7/2014,1,1,11
E79403,1000003,11/7/2014,1,1,11
B62841,1000003,11/7/2014,1,1,11
A59558,1000002,11/7/2014,1,1,11
D64258,1000219,11/7/2014,1,1,11
B69720,1000010,11/7/2014,1,1,11
C30700,1000001,11/7/2014,1,1,11
D75663,1000010,11/7/2014,1,1,11
C50592,1000005,11/7/2014,1,1,11
C54280,1000010,11/7/2014,1,1,11
D75386,1000011,11/7/2014,1,1,11
D75497,1000015,11/7/2014,1,1,11
D71142,1000001,11/7/2014,1,1,11
B23869,1000002,11/7/2014,1,1,11
C30359,1000005,11/7/2014,1,1,11
B19414,1000002,11/7/2014,1,1,11
B76253,1000010,11/7/2014,1,1,11
B59186,1000015,11/7/2014,1,1,11
A45756,1000001,11/7/2014,1,1,11
C47123,1000002,11/7/2014,1,1,11
D70703,1000003,11/7/2014,1,1,11
D75497,1000015,11/7/2014,1,1,11
A55608,1000005,11/7/2014,1,1,11
E79587,1000015,11/7/2014,1,1,11
B56730,1000219,11/7/2014,1,1,11
B69720,1000010,11/7/2014,1,1,11
E79427,1000002,11/7/2014,1,1,11
B41913,1000003,11/7/2014,1,1,11
C68964,1000001,11/7/2014,1,1,11
A69827,1000001,11/7/2014,1,1,11
E66330,1000003,11/7/2014,1,1,11
D75497,1000015,11/7/2014,1,1,11
D78279,1000005,11/7/2014,1,1,11
B46013,1000002,11/7/2014,1,1,11
D71910,1000005,11/7/2014,1,1,11
C71786,1000002,11/7/2014,1,1,11
D56128,1000219,11/7/2014,1,1,11
D75663,1000011,11/7/2014,1,1,11
D78300,1000005,11/7/2014,1,1,11
B65066,1000010,11/7/2014,1,1,11
C57861,1000001,11/7/2014,1,1,11
E79587,1000015,11/7/2014,1,1,11
A69827,1000001,11/7/2014,1,1,11
B76240,1000002,11/7/2014,1,1,11
C73906,1000001,11/7/2014,1,1,11
B72287,1000001,11/7/2014,1,1,11
E55332,1000005,11/7/2014,1,1,11
B67440,1000011,11/7/2014,1,1,11
C73978,1000001,11/7/2014,1,1,11
E75804,1000010,11/7/2014,1,1,11
B30390,1000002,11/7/2014,1,1,11
A21274,1000010,11/7/2014,1,1,11
D55440,1000219,11/7/2014,1,1,11
E54517,1000011,11/7/2014,1,1,11
D75425,1000001,11/7/2014,1,1,11
C77183,1000003,11/7/2014,1,1,11
C53096,1000015,11/7/2014,1,1,11
C32975,1000005,11/7/2014,1,1,11
B44257,1000003,11/7/2014,1,1,11
C67870,1000002,11/7/2014,1,1,11
C75125,1000005,11/7/2014,1,1,11
A35919,1000001,11/7/2014,1,1,11
B76253,1000011,11/7/2014,1,1,11
A59329,1000219,11/7/2014,1,1,11
C68213,1000219,11/7/2014,1,1,11
D56128,1000219,11/7/2014,1,1,11
E65867,1000003,11/7/2014,1,1,11
C75125,1000005,11/7/2014,1,1,11
E71122,1000219,11/7/2014,1,1,11
D45334,1000010,11/7/2014,1,1,11
A66337,1000011,11/7/2014,1,1,11
C46346,1000001,11/7/2014,1,1,11
C59865,1000001,11/7/2014,1,1,11
D18826,1000001,11/7/2014,1,1,11
C72797,1000219,11/7/2014,1,1,11
A61380,1000001,11/7/2014,1,1,11
B19414,1000011,11/7/2014,1,1,11
D64225,1000015,11/7/2014,1,1,11
D65760,1000003,11/7/2014,1,1,11
D63949,1000219,11/7/2014,1,1,11
A64109,1000005,11/7/2014,1,1,11
C77062,1000005,11/7/2014,1,1,11
B72802,1000005,11/7/2014,1,1,11
E74225,1000005,11/7/2014,1,1,11
C30780,1000005,11/7/2014,1,1,11
B66708,1000005,11/7/2014,1,1,11
B63219,1000005,11/7/2014,1,1,11
A38333,1000003,11/7/2014,1,1,11
D76800,1000005,11/7/2014,1,1,11
C71152,1000001,11/7/2014,1,1,11
A55858,1000219,11/7/2014,1,1,11
A55858,1000219,11/7/2014,1,1,11
C34402,1000001,11/7/2014,1,1,11
B67589,1000219,11/7/2014,1,1,11
A76654,1000005,11/7/2014,1,1,11
E66542,1000010,11/7/2014,1,1,11
E67862,1000010,11/7/2014,1,1,11
E79328,1000005,11/7/2014,1,1,11
B19414,1000011,11/7/2014,1,1,11
A50447,1000001,11/7/2014,1,1,11
C48791,1000005,11/7/2014,1,1,11
D47862,1000001,11/7/2014,1,1,11
C53245,1000001,11/7/2014,1,1,11
E47164,1000015,11/7/2014,1,1,11
A35919,1000001,11/7/2014,1,1,11
D60372,1000001,11/7/2014,1,1,11
C48065,1000001,11/7/2014,1,1,11
A64321,1000005,11/7/2014,1,1,11
B46013,1000002,11/7/2014,1,1,11
D68404,1000005,11/7/2014,1,1,11
D78511,1000001,11/7/2014,1,1,11
E13420,1000001,11/7/2014,1,1,11
A49913,1000002,11/7/2014,1,1,11
D65760,1000003,11/7/2014,1,1,11
C74856,1000005,11/7/2014,1,1,11
E76024,1000003,11/7/2014,1,1,11
C75289,1000010,11/7/2014,1,1,11
D47862,1000001,11/7/2014,1,1,11
B65188,1000001,11/7/2014,1,1,11
C71152,1000001,11/7/2014,1,1,11
D45334,1000011,11/7/2014,1,1,11
E48317,1000219,11/7/2014,1,1,11
D56128,1000219,11/7/2014,1,1,11
A31777,1000005,11/7/2014,1,1,11
B58553,1000002,11/7/2014,1,1,11
C33745,1000011,11/7/2014,1,1,11
E58214,1000001,11/7/2014,1,1,11
A60123,1000015,11/7/2014,1,1,11
B78838,1000015,11/7/2014,1,1,11
B61409,1000005,11/7/2014,1,1,11
E53718,1000003,11/7/2014,1,1,11
B57011,1000003,11/7/2014,1,1,11
D72397,1000005,11/7/2014,1,1,11
E51461,1000001,11/7/2014,1,1,11
E60374,1000003,11/7/2014,1,1,11
D77473,1000001,11/7/2014,1,1,11
D42577,1000219,11/7/2014,1,1,11
A77984,1000002,11/7/2014,1,1,11
A70192,1000005,11/7/2014,1,1,11
D75526,1000005,11/7/2014,1,1,11
E71205,1000010,11/7/2014,1,1,11
B79724,1000001,11/7/2014,1,1,11
E42870,1000003,11/7/2014,1,1,11
B62315,1000219,11/7/2014,1,1,11
E75274,1000010,11/7/2014,1,1,11
A40539,1000010,11/7/2014,1,1,11
D61128,1000002,11/7/2014,1,1,11
D60803,1000011,11/7/2014,1,1,11
E66542,1000010,11/7/2014,1,1,11
C79612,1000003,11/7/2014,1,1,11
B76382,1000005,11/7/2014,1,1,11
D73153,1000005,11/7/2014,1,1,11
B68075,1000005,11/7/2014,1,1,11
D67453,1000005,11/7/2014,1,1,11
A65548,1000005,11/7/2014,1,1,11
D76770,1000005,11/7/2014,1,1,11
B66605,1000005,11/7/2014,1,1,11
E78497,1000001,11/7/2014,1,1,11
A77984,1000015,11/7/2014,1,1,11
C38000,1000219,11/7/2014,1,1,11
C59647,1000005,11/7/2014,1,1,11
B48731,1000219,11/7/2014,1,1,11
C79292,1000005,11/7/2014,1,1,11
A68390,1000015,11/7/2014,1,1,11
E66638,1000001,11/7/2014,1,1,11
E75725,1000003,11/7/2014,1,1,11
E77222,1000003,11/7/2014,1,1,11
B65546,1000010,11/7/2014,1,1,11
B77517,1000002,11/7/2014,1,1,11
D71798,1000011,11/7/2014,1,1,11
A51648,1000005,11/7/2014,1,1,11
A67545,1000003,11/7/2014,1,1,11
A78416,1000011,11/7/2014,1,1,11
B52438,1000005,11/7/2014,1,1,11
A43531,1000015,11/7/2014,1,1,11
E71205,1000010,11/7/2014,1,1,11
B53844,1000015,11/7/2014,1,1,11
A66823,1000005,11/7/2014,1,1,11
C77913,1000001,11/7/2014,1,1,11
E42566,1000002,11/7/2014,1,1,11
A41307,1000005,11/7/2014,1,1,11
D69618,1000005,11/7/2014,1,1,11
E47615,1000015,11/7/2014,1,1,11
B47129,1000002,11/7/2014,1,1,11
E76981,1000001,11/7/2014,1,1,11
B53844,1000015,11/7/2014,1,1,11
B77517,1000015,11/7/2014,1,1,11
C37553,1000002,11/7/2014,1,1,11
C64351,1000002,11/7/2014,1,1,11
D20694,1000015,11/7/2014,1,1,11
D77281,1000003,11/7/2014,1,1,11
C79746,1000010,11/7/2014,1,1,11
E73694,1000005,11/7/2014,1,1,11
E77586,1000003,11/7/2014,1,1,11
B71176,1000015,11/7/2014,1,1,11
E69068,1000011,11/7/2014,1,1,11
D73971,1000001,11/7/2014,1,1,11
B50713,1000010,11/7/2014,1,1,11
A25869,1000010,11/7/2014,1,1,11
C60100,1000015,11/7/2014,1,1,11
D67452,1000003,11/7/2014,1,1,11
A21151,1000219,11/7/2014,1,1,11
E75854,1000219,11/7/2014,1,1,11
E62988,1000005,11/7/2014,1,1,11
E73694,1000005,11/7/2014,1,1,11
D77281,1000003,11/7/2014,1,1,11
E62988,1000005,11/7/2014,1,1,11
E71259,1000003,11/7/2014,1,1,11
C46837,1000005,11/7/2014,1,1,11
C34033,1000005,11/7/2014,1,1,11
E76171,1000005,11/7/2014,1,1,11
B55091,1000005,11/7/2014,1,1,11
C32565,1000002,11/7/2014,1,1,11
B79697,1000003,11/7/2014,1,1,11
D35997,1000002,11/7/2014,1,1,11
A73448,1000005,11/7/2014,1,1,11
C63662,1000011,11/7/2014,1,1,11
C68192,1000001,11/7/2014,1,1,11
D69921,1000219,11/7/2014,1,1,11
E75001,1000005,11/7/2014,1,1,11
A73448,1000005,11/7/2014,1,1,11
C75570,1000011,11/7/2014,1,1,11
A78416,1000011,11/7/2014,1,1,11
C75570,1000011,11/7/2014,1,1,11
E38150,1000001,11/7/2014,1,1,11
B78220,1000005,11/7/2014,1,1,11
C64757,1000015,11/7/2014,1,1,11
E76263,1000001,11/7/2014,1,1,11
E68982,1000015,11/7/2014,1,1,11
B31511,1000005,11/7/2014,1,1,11
B74488,1000010,11/7/2014,1,1,11
A76681,1000011,11/7/2014,1,1,11
B74818,1000011,11/7/2014,1,1,11
E26739,1000011,11/7/2014,1,1,11
D71703,1000015,11/7/2014,1,1,11
B63208,1000010,11/7/2014,1,1,11
D30464,1000010,11/7/2014,1,1,11
B79697,1000003,11/7/2014,1,1,11
C52409,1000010,11/7/2014,1,1,11
E78852,1000001,11/7/2014,1,1,11
E51579,1000005,11/7/2014,1,1,11
B31306,1000005,11/7/2014,1,1,11
D65525,1000010,11/7/2014,1,1,11
B70887,1000002,11/7/2014,1,1,11
C69190,1000005,11/7/2014,1,1,11
D22147,1000001,11/7/2014,1,1,11
E77586,1000001,11/7/2014,1,1,11
E73425,1000001,11/7/2014,1,1,11
C57820,1000015,11/7/2014,1,1,11
D46224,1000002,11/7/2014,1,1,11
A68366,1000005,11/7/2014,1,1,11
D64744,1000002,11/7/2014,1,1,11
E57178,1000005,11/7/2014,1,1,11
D76539,1000005,11/7/2014,1,1,11
E79490,1000005,11/7/2014,1,1,11
A31760,1000002,11/7/2014,1,1,11
C40846,1000005,11/7/2014,1,1,11
A65314,1000001,11/7/2014,1,1,11
B57596,1000002,11/7/2014,1,1,11
D71703,1000015,11/7/2014,1,1,11
E40646,1000002,11/7/2014,1,1,11
D65746,1000001,11/7/2014,1,1,11
A13583,1000001,11/7/2014,1,1,11
C38960,1000003,11/7/2014,1,1,11
E37646,1000001,11/7/2014,1,1,11
A75974,1000015,11/7/2014,1,1,11
D67452,1000003,11/7/2014,1,1,11
E41382,1000001,11/7/2014,1,1,11
B39915,1000003,11/7/2014,1,1,11
C57853,1000219,11/7/2014,1,1,11
E75918,1000001,11/7/2014,1,1,11
C64733,1000001,11/7/2014,1,1,11
D53537,1000219,11/7/2014,1,1,11
A76681,1000003,11/7/2014,1,1,11
E51884,1000011,11/7/2014,1,1,11
B72495,1000010,11/7/2014,1,1,11
D69382,1000001,11/7/2014,1,1,11
A33519,1000015,11/7/2014,1,1,11
C79218,1000010,11/7/2014,1,1,11
C31246,1000010,11/7/2014,1,1,11
E74022,1000001,11/7/2014,1,1,11
A76681,1000003,11/7/2014,1,1,11
C78599,1000005,11/7/2014,1,1,11
A55858,1000219,11/7/2014,1,1,11
E39033,1000003,11/7/2014,1,1,11
D74062,1000002,11/7/2014,1,1,11
A75974,1000011,11/7/2014,1,1,11
B70887,1000011,11/7/2014,1,1,11
C47772,1000219,11/7/2014,1,1,11
E71205,1000011,11/7/2014,1,1,11
B74185,1000005,11/7/2014,1,1,11
C54785,1000003,11/7/2014,1,1,11
B74269,1000015,11/7/2014,1,1,11
D59830,1000001,11/7/2014,1,1,11
C54785,1000003,11/7/2014,1,1,11
E78497,1000011,11/7/2014,1,1,11
B74269,1000015,11/7/2014,1,1,11
A39507,1000011,11/7/2014,1,1,11
A45866,1000015,11/7/2014,1,1,11
C42987,1000005,11/7/2014,1,1,11
E77840,1000011,11/7/2014,1,1,11
C31246,1000015,11/7/2014,1,1,11
B65219,1000010,11/7/2014,1,1,11
B77886,1000001,11/7/2014,1,1,11
E65307,1000001,11/7/2014,1,1,11
D64416,1000003,11/7/2014,1,1,11
B72467,1000003,11/7/2014,1,1,11
C62613,1000003,11/7/2014,1,1,11
D74062,1000015,11/7/2014,1,1,11
A40046,1000001,11/7/2014,1,1,11
B44804,1000003,11/7/2014,1,1,11
E62282,1000001,11/7/2014,1,1,11
B34727,1000005,11/7/2014,1,1,11
E63990,1000002,11/7/2014,1,1,11
C37494,1000011,11/7/2014,1,1,11
C62613,1000003,11/7/2014,1,1,11
B35143,1000015,11/7/2014,1,1,11
B73695,1000005,11/7/2014,1,1,11
A59506,1000005,11/7/2014,1,1,11
D58634,1000005,11/7/2014,1,1,11
E38150,1000005,11/7/2014,1,1,11
C55763,1000005,11/7/2014,1,1,11
C60995,1000005,11/7/2014,1,1,11
A78771,1000003,11/7/2014,1,1,11
C63435,1000002,11/7/2014,1,1,11
E68253,1000003,11/7/2014,1,1,11
B50122,1000001,11/7/2014,1,1,11
B41172,1000001,11/7/2014,1,1,11
C63435,1000002,11/7/2014,1,1,11
A47104,1000011,11/7/2014,1,1,11
E72309,1000003,11/7/2014,1,1,11
A40800,1000011,11/7/2014,1,1,11
D77473,1000011,11/7/2014,1,1,11
A45866,1000015,11/7/2014,1,1,11
C77826,1000002,11/7/2014,1,1,11
C69884,1000011,11/7/2014,1,1,11
E78932,1000011,11/7/2014,1,1,11
A40046,1000001,11/7/2014,1,1,11
E54859,1000003,11/7/2014,1,1,11
D72743,1000005,11/7/2014,1,1,11
A45235,1000011,11/7/2014,1,1,11
B52313,1000001,11/7/2014,1,1,11
E66747,1000005,11/7/2014,1,1,11
A61475,1000219,11/7/2014,1,1,11
C62613,1000003,11/7/2014,1,1,11
E72309,1000003,11/7/2014,1,1,11
C70929,1000001,11/7/2014,1,1,11
A67724,1000015,11/7/2014,1,1,11
B45146,1000015,11/7/2014,1,1,11
E30433,1000001,11/7/2014,1,1,11
A46820,1000011,11/7/2014,1,1,11
A42763,1000015,11/7/2014,1,1,11
A69827,1000001,11/7/2014,1,1,11
B49036,1000001,11/7/2014,1,1,11
D79074,1000015,11/7/2014,1,1,11
E78794,1000001,11/7/2014,1,1,11
D30464,1000003,11/7/2014,1,1,11
A76681,1000003,11/7/2014,1,1,11
E49868,1000010,11/7/2014,1,1,11
D62176,1000003,11/7/2014,1,1,11
B52313,1000002,11/7/2014,1,1,11
E78794,1000001,11/7/2014,1,1,11
C73838,1000011,11/7/2014,1,1,11
A76479,1000015,11/7/2014,1,1,11
E53682,1000005,11/7/2014,1,1,11
D57386,1000005,11/7/2014,1,1,11
E49868,1000011,11/7/2014,1,1,12
D74986,1000011,11/7/2014,1,1,12
B33862,1000010,11/7/2014,1,1,12
D57617,1000001,11/7/2014,1,1,12
C77330,1000001,11/7/2014,1,1,12
A40800,1000011,11/7/2014,1,1,12
A76681,1000003,11/7/2014,1,1,12
D59097,1000002,11/7/2014,1,1,12
A47418,1000011,11/7/2014,1,1,12
B68381,1000015,11/7/2014,1,1,12
B72467,1000001,11/7/2014,1,1,12
C59947,1000015,11/7/2014,1,1,12
A73995,1000015,11/7/2014,1,1,12
C37385,1000219,11/7/2014,1,1,12
E61593,1000001,11/7/2014,1,1,12
A73995,1000015,11/7/2014,1,1,12
E23253,1000005,11/7/2014,1,1,12
E74854,1000001,11/7/2014,1,1,12
E68289,1000001,11/7/2014,1,1,12
A43531,1000011,11/7/2014,1,1,12
C67250,1000003,11/7/2014,1,1,12
E67179,1000011,11/7/2014,1,1,12
A32416,1000002,11/7/2014,1,1,12
D72367,1000001,11/7/2014,1,1,12
A74063,1000001,11/7/2014,1,1,12
C79298,1000015,11/7/2014,1,1,12
B56018,1000005,11/7/2014,1,1,12
B72564,1000003,11/7/2014,1,1,12
C67870,1000010,11/7/2014,1,1,12
A74105,1000001,11/7/2014,1,1,12
D47496,1000003,11/7/2014,1,1,12
A67736,1000010,11/7/2014,1,1,12
C62659,1000002,11/7/2014,1,1,12
A54590,1000015,11/7/2014,1,1,12
C73060,1000010,11/7/2014,1,1,12
C79115,1000002,11/7/2014,1,1,12
C69288,1000010,11/7/2014,1,1,12
D70308,1000011,11/7/2014,1,1,12
D74062,1000002,11/7/2014,1,1,12
D75085,1000011,11/7/2014,1,1,12
D78506,1000011,11/7/2014,1,1,12
E75835,1000003,11/7/2014,1,1,12
E43983,1000001,11/7/2014,1,1,12
C36336,1000002,11/7/2014,1,1,12
A35593,1000010,11/7/2014,1,1,12
B44575,1000011,11/7/2014,1,1,12
E43983,1000001,11/7/2014,1,1,12
B74475,1000003,11/7/2014,1,1,12
E43037,1000001,11/7/2014,1,1,12
B73688,1000003,11/7/2014,1,1,12
E63220,1000010,11/7/2014,1,1,12
A51648,1000005,11/7/2014,1,1,12
B74475,1000003,11/7/2014,1,1,12
C23017,1000005,11/7/2014,1,1,12
D50666,1000003,11/7/2014,1,1,12
A54590,1000011,11/7/2014,1,1,12
C73838,1000011,11/7/2014,1,1,12
A39681,1000003,11/7/2014,1,1,12
C60222,1000002,11/7/2014,1,1,12
B44575,1000001,11/7/2014,1,1,12
A58085,1000003,11/7/2014,1,1,12
C27207,1000010,11/7/2014,1,1,12
C53442,1000010,11/7/2014,1,1,12
D26931,1000015,11/7/2014,1,1,12
C49880,1000003,11/7/2014,1,1,12
C58454,1000015,11/7/2014,1,1,12
E58076,1000002,11/7/2014,1,1,12
B35468,1000010,11/7/2014,1,1,12
E29657,1000005,11/7/2014,1,1,12
B44575,1000001,11/7/2014,1,1,12
ED8260,1000011,11/7/2014,1,1,12
B74544,1000002,11/7/2014,1,1,12
C60100,1000015,11/7/2014,1,1,12
D76095,1000010,11/7/2014,1,1,12
B72649,1000002,11/7/2014,1,1,12
E45220,1000001,11/7/2014,1,1,12
A25106,1000015,11/7/2014,1,1,12
B74544,1000011,11/7/2014,1,1,12
E50668,1000001,11/7/2014,1,1,12
D48615,1000001,11/7/2014,1,1,12
C75264,1000003,11/7/2014,1,1,12
B62036,1000219,11/7/2014,1,1,12
D72819,1000002,11/7/2014,1,1,12
A30325,1000005,11/7/2014,1,1,12
E47164,1000001,11/7/2014,1,1,12
C62334,1000001,11/7/2014,1,1,12
B77707,1000002,11/7/2014,1,1,12
B77778,1000003,11/7/2014,1,1,12
D70308,1000003,11/7/2014,1,1,12
A53460,1000002,11/7/2014,1,1,12
A79609,1000001,11/7/2014,1,1,12
D52308,1000001,11/7/2014,1,1,12
E55339,1000010,11/7/2014,1,1,12
D47881,1000001,11/7/2014,1,1,12
C26101,1000005,11/7/2014,1,1,12
D50326,1000001,11/7/2014,1,1,12
E77174,1000001,11/7/2014,1,1,12
A40604,1000219,11/7/2014,1,1,12
C31615,1000003,11/7/2014,1,1,12
E56593,1000010,11/7/2014,1,1,12
D44493,1000002,11/7/2014,1,1,12
A61452,1000002,11/7/2014,1,1,12
D45148,1000001,11/7/2014,1,1,12
B55492,1000001,11/7/2014,1,1,12
D38042,1000015,11/7/2014,1,1,12
A70559,1000011,11/7/2014,1,1,12
A79312,1000015,11/7/2014,1,1,12
A64581,1000010,11/7/2014,1,1,12
D65046,1000011,11/7/2014,1,1,12
D77902,1000002,11/7/2014,1,1,12
E63007,1000001,11/7/2014,1,1,12
A23888,1000003,11/7/2014,1,1,12
E28061,1000002,11/7/2014,1,1,12
D36229,1000010,11/7/2014,1,1,12
A61452,1000003,11/7/2014,1,1,12
E51566,1000015,11/7/2014,1,1,12
D78138,1000011,11/7/2014,1,1,12
A60801,1000011,11/7/2014,1,1,12
C15261,1000011,11/7/2014,1,1,12
A55932,1000003,11/7/2014,1,1,12
C40949,1000010,11/7/2014,1,1,12
E63007,1000001,11/7/2014,1,1,12
C57366,1000011,11/7/2014,1,1,12
C40949,1000011,11/7/2014,1,1,12
A70559,1000011,11/7/2014,1,1,12
C38933,1000003,11/7/2014,1,1,12
E63636,1000010,11/7/2014,1,1,12
A79350,1000002,11/7/2014,1,1,12
A40298,1000002,11/7/2014,1,1,12
C25722,1000002,11/7/2014,1,1,12
C29589,1000219,11/7/2014,1,1,12
A21983,1000010,11/7/2014,1,1,12
E67302,1000011,11/7/2014,1,1,12
A60801,1000011,11/7/2014,1,1,12
B46992,1000010,11/7/2014,1,1,12
B69461,1000003,11/7/2014,1,1,12
B66969,1000010,11/7/2014,1,1,12
C47002,1000011,11/7/2014,1,1,12
B55055,1000011,11/7/2014,1,1,12
C47002,1000011,11/7/2014,1,1,12
D16101,1000010,11/7/2014,1,1,12
D77482,1000010,11/7/2014,1,1,12
A41273,1000002,11/7/2014,1,1,12
B44376,1000015,11/7/2014,1,1,12
B55055,1000002,11/7/2014,1,1,12
A21983,1000010,11/7/2014,1,1,12
B79591,1000010,11/7/2014,1,1,12
D65046,1000011,11/7/2014,1,1,12
A69179,1000002,11/7/2014,1,1,12
A48587,1000002,11/7/2014,1,1,12
B66530,1000015,11/7/2014,1,1,12
B51259,1000001,11/7/2014,1,1,12
E27815,1000010,11/7/2014,1,1,12
E67653,1000010,11/7/2014,1,1,12
B46992,1000003,11/7/2014,1,1,12
B64721,1000010,11/7/2014,1,1,12
D33666,1000002,11/7/2014,1,1,12
C47187,1000010,11/7/2014,1,1,12
A62615,1000010,11/7/2014,1,1,12
A40604,1000219,11/7/2014,1,1,12
B49036,1000011,11/7/2014,1,1,12
C51297,1000011,11/7/2014,1,1,12
C70014,1000005,11/7/2014,1,1,12
B65850,1000010,11/7/2014,1,1,12
B66690,1000005,11/7/2014,1,1,12
B35448,1000010,11/7/2014,1,1,12
B62337,1000011,11/7/2014,1,1,12
E63636,1000011,11/7/2014,1,1,12
B72227,1000010,11/7/2014,1,1,12
E66089,1000003,11/7/2014,1,1,12
C24274,1000001,11/7/2014,1,1,12
A49398,1000011,11/7/2014,1,1,12
B61883,1000001,11/7/2014,1,1,12
C55904,1000001,11/7/2014,1,1,12
C77095,1000011,11/7/2014,1,1,12
B58892,1000005,11/7/2014,1,1,12
C51762,1000001,11/7/2014,1,1,12
